Id,bldg_sf,total_baths,good_ament_ct,btm_5_nbrhd,newHome,neg_ovrll_cond,adj_ovr_qual,adj_lot_area,bad_ament_ct,abnormal_sale,outside_sf,two_plus_cr_garg,sgl_famly_hm,top_3_nbrhd,homeage,remodelage,lotfrontage,garagecars,bedroomsabvgr,saleprice,log_saleprice
1206,4354,2.0,2,0,0,0,4,12334,0,0,154,1,0,0,19,18,90.0,3,3,271900,12.513189630620563
1207,2112,2.0,0,0,0,1,1,7802,1,0,42,0,0,0,40,40,0.0,1,2,107000,11.580584113444043
1208,3382,3.0,3,0,1,0,3,7220,1,0,215,1,0,0,3,3,70.0,2,3,200000,12.206072645530174
1209,2214,2.0,0,0,0,0,2,6480,1,0,0,1,0,0,46,28,70.0,2,3,140000,11.84939770159144
1210,3320,3.0,5,0,1,0,5,8150,0,0,372,1,0,0,0,0,85.0,2,3,290000,12.577636201962656
1211,2900,2.5,3,0,0,0,3,9424,0,0,739,1,0,0,18,18,70.0,2,3,189000,12.14950229404178
1212,2311,2.0,1,0,0,0,5,10717,1,0,337,1,0,0,22,5,152.0,2,4,164000,12.007621706806335
1213,1344,2.0,0,1,0,0,1,8555,1,0,113,0,0,0,68,59,50.0,1,2,113000,11.635143097694478
1214,1608,1.5,2,0,0,0,1,9198,1,0,88,0,0,0,41,5,0.0,1,0,145000,11.884489021402711
1215,1924,2.0,0,0,0,0,2,8984,1,0,222,0,0,0,44,44,69.0,1,3,134500,11.809319478024031
1216,1788,1.0,0,0,0,0,2,6200,1,0,0,0,0,0,41,41,99.0,1,3,125000,11.736069016284437
1217,1902,2.0,0,0,0,0,3,7612,1,0,0,1,1,0,32,32,68.0,2,4,112000,11.626254150277232
1218,2614,3.0,3,0,1,0,5,7079,1,0,247,1,0,0,0,0,72.0,2,3,229456,12.343466568968994
1219,912,1.0,0,0,0,0,1,5568,2,0,0,0,0,0,59,56,52.0,0,2,80500,11.296012463406655
1220,1890,1.5,0,1,0,0,3,807,1,1,201,0,1,0,35,35,21.0,0,3,91500,11.424094251263613
1221,1824,1.0,0,0,0,0,2,6888,1,1,0,0,0,0,42,42,66.0,1,2,115000,11.652687407345388
1222,2163,1.0,2,0,0,0,2,6976,0,0,63,0,0,0,40,40,55.0,1,3,134000,11.805595078933049
1223,2886,2.0,2,0,0,0,3,9328,0,0,0,0,0,0,58,57,78.0,1,3,143000,11.870599909242044
1224,4272,2.0,0,0,0,1,2,8514,3,0,30,1,0,0,55,55,89.0,2,4,137900,11.834284063781393
1225,2278,3.5,4,0,1,0,4,14421,0,0,175,1,0,0,4,3,60.0,2,3,184000,12.122691036591123
1226,1726,1.5,2,0,0,0,3,9120,1,0,224,0,0,0,49,49,65.0,1,3,145000,11.884489021402711
1227,2827,2.5,3,0,1,0,3,13586,0,0,118,1,0,0,1,1,86.0,3,4,214000,12.273731294003989
1228,1824,2.0,2,0,0,0,2,7720,1,0,240,1,0,0,43,0,72.0,2,2,147000,11.898187865760873
1229,3404,2.5,5,0,1,0,6,6771,0,0,296,1,1,1,0,0,65.0,3,1,367294,12.813917896253697
1230,2582,2.0,0,0,0,0,2,6403,1,0,0,0,0,0,48,48,70.0,1,4,127000,11.751942365440728
1231,3981,3.0,3,0,0,0,2,17205,0,0,324,1,1,0,30,30,0.0,2,4,190000,12.154779351142624
1232,2296,2.0,0,0,0,0,2,6520,1,0,18,1,1,0,44,44,70.0,2,3,132500,11.794337924408413
1233,1224,2.0,0,0,0,0,1,8618,1,0,0,1,1,0,45,45,70.0,2,2,101800,11.53076538309856
1234,2376,2.0,0,0,0,0,2,10972,1,1,0,1,0,0,51,51,0.0,2,3,142000,11.863582336583399
1235,2904,1.5,0,0,0,0,2,7309,3,1,192,0,0,0,97,58,55.0,0,4,130000,11.77528972943772
1236,2531,1.5,0,0,0,0,2,11997,2,0,243,0,0,0,92,56,96.0,1,4,138887,11.841415931849784
1237,2390,2.5,2,0,0,0,4,1837,1,0,27,1,1,1,7,7,36.0,2,2,175500,12.075394321888057
1238,2795,2.5,3,0,1,0,4,11398,0,0,148,1,0,0,2,1,41.0,2,4,195000,12.180754837545884
1239,2282,1.5,1,0,1,0,3,11931,1,1,0,1,0,0,1,1,63.0,2,3,142500,11.867097278690842
1240,2960,2.0,4,0,1,0,5,7400,0,0,153,1,0,0,1,1,64.0,2,2,265900,12.490875577231112
1241,2652,3.5,3,0,0,0,4,7211,1,0,63,1,0,0,5,5,65.0,2,3,224900,12.323411137947407
1242,3378,2.0,2,0,1,0,4,8104,1,0,56,1,0,0,0,0,83.0,3,3,248328,12.422505731952896
1243,2226,3.0,3,0,0,0,4,9332,0,0,120,1,0,0,36,36,85.0,2,3,170000,12.043553716032399
1244,4152,3.5,5,0,1,0,7,11370,0,0,445,1,0,1,0,0,107.0,3,2,465000,13.049792684569493
1245,2309,1.0,2,0,0,0,5,10643,0,0,0,1,0,0,77,56,0.0,2,3,230000,12.345834587905333
1246,2453,3.5,2,0,0,0,3,10423,0,1,527,1,0,0,23,4,78.0,2,3,178000,12.089538829274222
1247,2309,2.5,2,0,1,0,4,7324,1,0,45,1,0,0,1,0,65.0,2,3,186500,12.136186518066006
1248,2046,2.0,1,0,0,0,3,11294,1,0,0,1,0,0,34,34,0.0,3,3,169900,12.042965307660024
1249,2793,1.5,1,1,0,0,3,8207,1,0,259,1,0,0,91,58,60.0,2,3,129500,11.771436160121729
1250,1864,1.0,0,0,0,0,2,6132,1,0,80,0,0,0,57,57,60.0,1,3,119000,11.686878772093667
1251,4220,3.5,3,0,0,0,4,9050,0,0,0,1,0,0,42,42,93.0,2,3,244000,12.404923504275338
1252,2810,2.0,3,0,1,0,4,1547,0,0,184,1,1,1,3,3,0.0,2,2,171750,12.053795210084596
1253,1738,2.0,0,0,0,0,2,8951,1,0,33,0,0,0,41,41,62.0,1,3,130000,11.77528972943772
1254,3359,3.5,2,0,0,0,4,15759,0,0,267,1,0,0,33,4,0.0,2,3,294000,12.591335046320818
1255,2402,2.5,3,1,0,0,4,5865,0,0,306,1,0,0,5,4,60.0,2,3,165400,12.016122061571728
1256,2251,1.0,1,0,0,0,3,5161,1,0,120,0,0,0,76,57,52.0,1,3,127500,11.755871643580617
1257,3973,3.0,4,0,0,0,5,12018,0,0,298,1,0,1,14,14,91.0,2,2,301500,12.616525295149378
1258,1728,1.0,1,1,0,0,2,3100,1,0,96,0,0,0,87,59,56.0,0,2,99900,11.511924964636645
1259,2022,3.0,3,0,1,0,4,8209,1,0,212,1,0,0,3,3,59.0,2,2,190000,12.154779351142624
1260,2108,2.5,0,0,0,0,3,8436,1,0,260,1,0,0,39,39,65.0,2,3,151000,11.925035115797062
1261,2516,2.5,2,0,0,0,3,23687,0,0,103,1,0,0,10,10,0.0,2,3,181000,12.106252310247962
1262,2100,1.0,0,0,0,0,2,8550,1,0,0,0,0,0,53,53,80.0,1,2,128900,11.766792188927278
1263,2892,2.0,2,0,0,0,1,10026,1,0,120,0,0,0,52,20,0.0,1,5,161500,11.992260421644849
1264,2588,1.0,2,0,0,0,3,12329,1,0,126,1,0,0,88,57,60.0,2,3,180500,12.103486056755072
1265,2742,3.0,3,0,0,0,3,2511,1,1,212,1,1,0,10,9,34.0,2,2,181000,12.106252310247962
1266,2143,3.5,3,0,0,0,4,2988,1,0,34,1,1,0,7,7,35.0,2,3,183900,12.122147410592412
1267,2814,1.5,1,1,0,1,4,8892,2,0,264,0,1,0,97,57,60.0,1,4,122000,11.711776323715394
1268,4020,2.0,4,0,1,0,6,10976,0,0,220,1,0,0,2,1,89.0,3,3,378500,12.84397135185964
1269,4175,3.5,3,0,0,0,5,11806,0,0,326,1,0,0,73,11,0.0,3,4,381000,12.850554654108839
1270,2398,1.5,0,0,0,0,2,10470,2,0,0,0,0,0,49,49,78.0,1,3,144000,11.877568578558138
1271,2856,2.5,3,0,0,0,4,21995,0,0,268,1,0,0,31,31,0.0,2,0,260000,12.468436909997665
1272,2978,2.0,2,0,0,0,3,7667,0,0,0,1,0,0,41,41,0.0,2,3,185750,12.132156962580005
1273,1870,2.0,0,0,0,0,2,12411,1,0,180,0,0,0,41,41,0.0,1,3,137000,11.827736204810263
1274,2376,2.0,2,1,0,0,3,9992,0,0,163,0,0,0,49,2,124.0,1,2,177000,12.083905011555967
1275,1911,2.0,2,0,0,0,2,4378,0,0,323,1,0,0,97,4,53.0,2,3,139000,11.842229212112828
1276,2848,2.0,0,0,0,0,2,10417,2,0,0,1,1,0,59,57,95.0,2,4,137000,11.827736204810263
1277,2118,2.0,1,0,0,0,3,11791,0,0,410,1,0,0,37,37,0.0,2,3,162000,11.99535161421452
1278,3404,2.5,1,0,0,0,3,16147,0,0,0,1,0,0,42,33,0.0,2,3,197900,12.195517131590657
1279,3159,3.5,4,0,0,0,5,8134,0,0,211,1,0,0,6,6,75.0,2,3,237000,12.375815420117268
1280,1826,1.0,0,1,0,1,1,6608,2,1,194,1,0,0,90,60,60.0,2,2,68400,11.133128103610641
1281,3146,3.0,3,0,0,0,4,8163,1,0,72,1,0,0,7,7,67.0,2,3,227000,12.332705296463539
1282,2648,3.0,1,0,0,0,4,6562,0,0,148,1,0,0,16,16,50.0,2,2,180000,12.100712129872347
1283,2080,2.0,1,0,0,0,2,7472,1,0,288,1,0,0,32,1,61.0,2,3,150500,11.921718363171067
1284,2736,3.0,0,0,0,0,3,8360,1,0,128,0,1,0,39,39,94.0,0,4,139000,11.842229212112828
1285,3251,2.0,3,0,0,0,3,7509,0,0,430,0,0,0,91,20,50.0,1,4,169000,12.037653993905211
1286,2192,1.0,2,0,0,0,3,5130,1,0,45,0,0,0,70,59,50.0,1,4,132500,11.794337924408413
1287,2656,2.5,1,0,0,0,3,8436,0,0,26,1,0,0,47,47,0.0,2,3,143000,11.870599909242044
1288,3206,2.5,0,0,0,0,2,34552,1,0,366,1,0,0,42,42,0.0,2,4,190000,12.154779351142624
1289,3160,3.0,4,0,0,0,5,3734,0,0,271,1,1,1,9,9,40.0,2,2,278000,12.535376392672774
1290,3055,2.5,3,0,1,0,5,9694,0,0,251,1,0,1,0,0,86.0,3,3,281000,12.546109948315882
1291,2304,2.0,2,0,0,0,2,12733,0,0,227,1,0,0,46,46,0.0,2,3,180500,12.103486056755072
1292,1932,2.5,0,1,0,0,2,865,1,0,185,0,1,0,37,37,21.0,1,3,119500,11.691071650353702
1293,3366,2.0,0,1,0,1,2,4935,2,0,287,0,0,0,117,44,60.0,1,4,107500,11.585246126549855
1294,2496,2.5,2,0,0,0,4,9021,0,0,287,1,0,0,30,30,78.0,2,4,162900,12.000891794590137
1295,1728,2.0,0,1,0,0,2,7308,1,0,0,1,0,0,51,16,60.0,2,2,115000,11.652687407345388
1296,2104,2.5,0,0,0,0,2,6992,1,0,356,0,0,0,38,38,70.0,1,3,138500,11.83862560460953
1297,2248,3.0,0,0,0,0,2,7237,1,0,335,1,0,0,45,45,80.0,2,3,155000,11.951180395901384
1298,1619,3.0,1,1,1,0,3,2559,1,0,44,1,1,0,1,0,35.0,2,2,140000,11.84939770159144
1300,2492,2.5,2,0,0,0,2,6036,1,0,218,0,0,0,51,16,75.0,1,3,154000,11.944707881395766
1301,2961,2.5,4,0,0,0,4,9757,0,0,0,1,0,0,10,10,0.0,2,3,225000,12.323855681186558
1302,2265,1.0,2,0,0,0,3,6523,0,0,224,0,0,0,67,59,0.0,1,3,177500,12.086725887897607
1303,3691,3.5,4,0,0,0,5,8530,0,0,387,1,0,1,12,12,92.0,3,4,290000,12.577636201962656
1304,3232,2.0,2,0,1,0,4,6805,1,0,267,1,0,0,1,1,73.0,3,3,232000,12.354492650648448
1305,2684,2.0,2,1,1,0,4,2347,1,0,40,1,1,0,2,2,32.0,2,3,130000,11.77528972943772
1306,3304,3.0,5,0,1,0,6,11015,0,0,506,1,0,1,3,2,108.0,2,2,325000,12.691580461311874
1307,2736,2.0,3,0,1,0,4,5420,0,0,167,1,1,1,1,0,48.0,2,2,202500,12.218495165528731
1308,1980,2.0,1,0,0,0,2,7018,1,0,64,1,0,0,15,14,60.0,2,3,138000,11.835008964139341
1309,2046,2.0,3,1,0,0,2,10842,1,0,36,1,0,0,60,3,100.0,2,2,147000,11.898187865760873
1310,2572,3.0,2,0,0,0,3,5696,1,0,163,1,0,0,17,17,0.0,2,3,179200,12.096257779522967
1311,3804,3.0,3,0,0,0,4,15229,0,0,369,1,0,0,51,8,100.0,2,3,335000,12.721885810807203
1312,2548,3.0,3,0,1,0,4,7178,1,0,362,1,0,0,2,0,68.0,2,3,203000,12.220961258023925
1313,4263,2.5,5,0,0,0,5,7619,0,0,500,1,0,1,17,17,0.0,2,4,302000,12.618182296357007
1314,3992,2.5,3,0,0,0,6,12654,0,0,698,1,0,1,11,11,108.0,3,4,333168,12.716402146247475
1315,1896,2.0,2,1,0,0,1,7206,0,0,36,0,0,0,53,53,60.0,1,3,119000,11.686878772093667
1316,3064,2.5,1,0,0,0,3,9703,0,0,280,1,0,0,39,39,85.0,2,4,206900,12.239990863733635
1317,3252,3.0,4,0,1,0,5,8382,0,0,214,1,0,0,1,1,61.0,3,3,295493,12.596400426884427
1318,2704,2.0,4,0,1,0,4,2637,0,0,241,1,1,0,1,0,47.0,2,2,208900,12.249610947544657
1319,3540,2.0,3,0,0,0,5,12646,0,0,348,1,0,0,5,4,0.0,3,3,275000,12.524526376648708
1320,1812,1.0,1,1,0,0,1,9267,1,0,0,0,0,0,53,53,75.0,1,3,111000,11.617285480294472
1321,2956,2.5,1,0,0,1,3,6592,0,0,330,1,0,0,52,52,70.0,2,3,156500,11.960811288962345
1322,720,1.0,0,0,0,0,0,5907,2,0,0,0,0,0,59,58,0.0,1,2,72500,11.191341840842766
1323,2673,3.5,4,0,0,0,4,8846,0,0,279,1,0,1,18,18,107.0,2,3,190000,12.154779351142624
1324,1128,1.0,0,0,0,0,1,4458,1,0,164,0,0,0,69,59,50.0,0,2,82500,11.320553572322773
1325,3590,2.0,4,0,1,0,5,8142,0,0,49,1,0,0,1,0,75.0,3,2,147000,11.898187865760873
1326,1592,1.0,0,1,0,1,1,2740,2,0,100,0,0,0,86,58,40.0,0,2,55000,10.915088464214607
1327,1318,1.0,2,1,0,0,0,3210,1,0,286,0,0,0,76,1,70.0,0,3,79000,11.27720313144916
1328,1632,1.5,3,0,0,0,2,5784,0,0,0,0,0,0,26,0,60.0,1,3,130500,11.779128505744886
1329,4302,2.0,2,1,0,0,3,7829,0,0,1027,1,0,0,88,58,60.0,2,5,256000,12.4529327234617
1330,2567,2.5,1,0,0,0,4,8101,0,0,28,1,0,0,8,8,63.0,2,3,176500,12.081076155355488
1331,3176,2.0,3,0,1,0,5,8223,0,0,189,1,0,0,1,1,85.0,3,3,227000,12.332705296463539
1332,1865,1.0,0,0,0,0,2,9826,1,0,0,1,0,0,30,30,55.0,2,3,132500,11.794337924408413
1333,1632,2.0,2,1,0,0,1,8061,0,0,0,0,0,0,71,51,67.0,1,2,100000,11.512925464970229
1334,2163,1.5,2,1,0,0,2,6142,1,0,255,0,0,0,68,11,60.0,1,2,125500,11.740061037553975
1335,2130,1.5,0,1,0,0,2,1567,1,0,36,1,1,0,39,39,24.0,2,3,125000,11.736069016284437
1336,2684,2.5,1,0,0,0,3,8300,0,0,16,1,0,0,32,32,80.0,2,2,167900,12.031123843065632
1337,3312,2.0,0,0,0,0,2,7379,1,0,211,1,1,0,35,35,87.0,2,4,135000,11.813030057420567
1338,1386,1.0,0,1,0,1,1,3405,3,0,20,0,0,0,65,56,153.0,0,2,52500,10.868568448579715
1339,2777,3.5,3,0,1,0,4,12293,1,0,237,1,0,0,4,4,95.0,2,3,200000,12.206072645530174
1340,1728,1.0,1,0,0,0,2,8696,1,0,0,0,0,0,34,34,120.0,1,3,128500,11.763684183317412
1341,1730,1.0,0,0,0,0,1,7422,1,0,0,1,0,0,36,36,70.0,4,3,123000,11.719939634354555
1342,2228,2.0,3,0,0,0,3,12503,1,0,78,1,0,0,5,4,66.0,2,3,155000,11.951180395901384
1343,3453,2.5,3,0,0,0,5,7812,0,0,279,1,0,0,5,5,0.0,2,3,228500,12.339291489316397
1344,2809,1.5,1,0,0,0,3,6386,0,0,0,1,0,0,81,59,57.0,2,3,177000,12.083905011555967
1345,2184,2.5,3,0,1,0,4,10375,0,0,0,1,0,0,1,1,85.0,2,3,155835,11.956553034172742
1346,1920,1.0,0,1,0,1,1,4872,2,0,168,0,0,0,87,57,50.0,1,2,108500,11.594505451962652
1347,3724,2.0,1,0,0,0,4,18255,0,0,370,1,0,0,38,3,0.0,2,3,262500,12.478006361013815
1348,3508,3.0,5,0,1,0,5,13530,0,0,0,1,0,0,1,0,93.0,3,3,283463,12.554836882168736
1349,2976,3.0,3,0,0,0,4,14275,0,0,427,1,0,0,9,9,0.0,2,3,215000,12.2783933071098
1350,2837,2.0,0,1,0,0,5,4238,2,0,74,0,0,0,136,21,50.0,0,4,122000,11.711776323715394
1351,3882,4.5,0,0,0,0,2,10305,1,0,0,1,1,0,40,40,91.0,4,6,200000,12.206072645530174
1352,2574,1.5,2,0,0,0,3,8185,0,0,204,1,0,0,46,46,70.0,2,4,171000,12.049418835484797
1353,1874,1.0,0,0,0,0,3,5004,1,0,210,1,0,0,72,9,50.0,2,2,134900,11.812289042195847
1354,5271,3.5,4,0,0,0,5,12298,0,0,369,1,0,1,15,14,56.0,3,4,410000,12.92391243868049
1355,2857,3.5,4,0,0,0,4,9140,0,0,184,1,0,0,8,8,0.0,3,3,235000,12.367340793126296
1356,2490,3.0,2,0,0,0,4,8872,0,0,98,1,0,0,38,14,102.0,2,4,170000,12.043553716032399
1357,1756,1.0,0,0,0,0,2,8585,1,0,0,0,0,0,42,42,0.0,1,3,110000,11.608235644774552
1358,2156,2.5,2,0,0,0,2,11459,0,0,0,1,0,0,39,2,0.0,2,3,149900,11.917723684090689
1359,2329,2.5,3,0,0,0,3,1316,1,0,32,1,1,0,10,10,0.0,2,3,177500,12.086725887897607
1360,3960,3.0,5,0,1,0,6,14518,0,0,239,1,0,1,2,1,129.0,3,3,315000,12.66032791780777
1361,3213,3.5,1,0,0,0,2,8368,1,0,484,1,0,0,87,10,51.0,2,4,189000,12.14950229404178
1362,3060,3.0,4,0,1,0,4,14424,0,0,204,1,0,1,4,4,124.0,2,3,260000,12.468436909997665
1363,2453,2.0,1,0,0,1,1,11177,0,0,55,0,0,0,89,2,0.0,1,4,104900,11.560762794384388
1364,2028,2.5,3,0,1,0,3,7847,0,0,36,1,0,0,1,0,73.0,2,3,156932,11.963567869487337
1365,1720,2.5,2,0,1,0,4,2494,1,1,166,1,1,0,1,1,30.0,2,2,144152,11.87862357740665
1366,2488,3.5,3,0,0,0,4,6590,1,0,96,1,0,0,10,10,0.0,2,3,216000,12.283033686666302
1367,2663,3.5,3,0,0,0,4,8209,1,1,88,1,0,0,9,9,68.0,2,3,193000,12.170445467887022
1368,2232,2.0,2,1,0,0,2,1610,0,0,130,0,1,0,29,29,41.0,1,4,127000,11.751942365440728
1369,1696,2.0,3,0,0,0,3,3447,1,0,140,1,1,0,6,5,0.0,2,1,144000,11.877568578558138
1370,3325,3.0,4,0,0,0,5,8705,0,0,262,1,0,0,7,7,48.0,2,3,232000,12.354492650648448
1371,2214,1.0,1,1,0,0,1,4362,1,0,198,0,0,0,89,59,90.0,1,2,105000,11.56171562913966
1372,2653,2.0,2,0,0,0,3,7733,0,0,206,0,0,0,53,12,80.0,1,3,165500,12.016726473799254
1373,3205,3.5,4,0,0,0,4,8219,0,0,423,1,0,0,8,8,75.0,2,3,274300,12.521977676925694
1374,5266,3.5,5,0,0,0,7,8313,0,0,454,1,0,1,6,5,0.0,3,2,466500,13.053013299269535
1375,2984,2.5,3,0,1,0,4,9235,0,0,364,1,0,0,3,3,85.0,3,3,250000,12.429216196844383
1376,3142,2.0,3,0,1,0,5,9284,0,0,136,1,0,0,0,0,89.0,3,3,239000,12.384218830913648
1377,1558,1.0,0,0,0,0,3,5361,2,0,141,0,0,0,78,58,52.0,1,2,91000,11.418614785498987
1378,2588,2.0,1,1,0,0,2,9946,1,0,68,1,0,0,68,49,60.0,2,3,117000,11.669929213779893
1379,1470,1.5,0,1,0,0,3,1398,1,0,72,0,1,0,33,33,21.0,1,2,83000,11.326595886778735
1380,1778,2.5,1,0,1,0,2,8881,1,0,100,1,0,0,2,1,73.0,2,3,167500,12.028738630247258
1381,1728,2.0,0,1,0,1,0,7252,3,0,96,0,0,0,96,60,45.0,1,2,58500,10.976782033219948
1382,3322,2.5,2,0,0,0,3,10766,0,0,42,1,0,0,38,38,0.0,2,4,237500,12.377922902456833
1383,2358,2.5,2,1,0,0,4,5945,1,0,257,1,0,0,86,56,60.0,2,4,157000,11.964001084330445
1384,2232,2.0,2,0,0,0,2,23811,1,0,112,1,0,0,89,0,0.0,2,3,112000,11.626254150277232
1385,1818,1.0,0,1,0,0,3,8362,1,0,0,0,0,0,70,59,60.0,1,2,105000,11.56171562913966
1386,1950,2.0,1,1,0,0,1,4544,1,0,96,0,0,0,88,3,40.0,1,3,125500,11.740061037553975
1387,4176,4.5,2,0,0,0,4,14748,0,0,552,1,0,0,28,28,80.0,2,5,250000,12.429216196844383
1388,3240,2.0,2,1,0,0,3,6753,1,0,103,0,0,0,91,57,60.0,1,5,136000,11.820410164718188
1389,3492,3.0,5,0,1,0,6,12906,0,0,240,1,0,0,3,2,42.0,3,3,377500,12.841325847671216
1390,1953,1.5,2,0,0,0,3,5131,0,0,0,1,0,0,66,57,60.0,2,3,131000,11.782952602183288
1391,3050,3.0,3,0,0,0,4,7320,1,0,255,1,0,0,6,6,70.0,2,3,235000,12.367340793126296
1392,3168,2.0,0,0,0,0,2,7208,1,0,152,1,1,0,42,42,65.0,3,4,124000,11.728036844587175
1393,1764,2.0,0,0,0,0,2,6619,0,0,319,0,0,0,39,39,68.0,1,3,123000,11.719939634354555
1394,2394,2.0,2,1,0,0,3,9342,1,0,237,1,1,0,103,8,60.0,2,3,163000,12.0015054797889
1395,2856,3.0,4,0,1,0,4,2364,0,0,181,1,1,0,0,0,53.0,3,2,246578,12.415433652431746
1396,3576,2.5,3,0,1,0,5,11349,0,0,183,1,0,0,2,1,88.0,3,4,281213,12.54686766829102
1397,2434,2.0,1,0,0,0,2,55463,0,0,50,1,0,0,62,60,0.0,2,3,160000,11.982929094215963
1398,2452,1.5,1,0,0,0,2,5007,1,0,174,0,0,0,87,3,51.0,1,4,137500,11.831379196088763
1399,3112,2.5,0,0,0,1,2,5896,2,0,168,0,0,0,59,27,60.0,1,3,138000,11.835008964139341
1400,2584,2.5,3,0,0,0,3,4848,0,0,163,0,0,0,84,19,51.0,1,3,137450,11.83101549359339
1401,2020,1.0,1,0,0,0,3,4938,0,0,112,0,0,0,79,58,50.0,1,3,120000,11.695247021764184
1402,2432,3.5,3,0,1,0,3,6376,0,0,175,1,0,0,4,4,62.0,2,3,193000,12.170445467887022
1403,2580,2.0,3,0,1,0,4,5245,0,0,223,1,0,0,0,0,64.0,2,2,193879,12.174989532116426
1404,2949,3.0,3,0,1,0,5,13464,1,0,328,1,0,0,0,0,49.0,3,3,282922,12.552926520261092
1405,1886,1.0,0,1,0,1,0,9340,1,0,376,1,0,0,91,56,60.0,3,3,105000,11.56171562913966
1406,3240,3.5,5,0,1,0,5,1860,0,0,336,1,1,0,4,3,44.0,2,2,275000,12.524526376648708
1407,1536,2.0,1,0,0,0,2,7619,1,0,58,1,0,0,37,2,70.0,2,2,133000,11.79810440720389
1408,1666,2.0,1,0,0,0,2,7947,1,0,0,0,0,0,24,24,0.0,0,3,112000,11.626254150277232
1409,1985,1.0,0,1,0,0,1,6831,1,0,168,1,0,0,100,60,60.0,2,3,125500,11.740061037553975
1410,2884,2.5,1,0,0,0,4,18881,0,0,427,1,0,0,22,17,46.0,2,3,215000,12.2783933071098
1411,2784,3.5,3,0,0,0,4,11431,1,0,45,1,0,0,8,8,79.0,2,3,230000,12.345834587905333
1412,2524,1.5,1,0,0,0,3,8488,1,0,0,0,0,0,59,4,80.0,1,3,140000,11.84939770159144
1413,1040,2.0,0,0,0,0,1,6160,3,0,0,1,1,0,60,59,60.0,2,2,90000,11.407564949312402
1414,3688,3.0,4,0,1,0,5,8941,0,1,209,1,0,0,4,3,88.0,2,2,257000,12.456831363877356
1415,2681,1.5,2,0,0,0,3,11780,0,0,220,1,0,0,85,8,64.0,2,4,207000,12.240474072247506
1416,2955,2.5,3,0,1,0,4,1903,0,0,163,1,1,0,2,2,51.0,3,1,175900,12.077670930725649
1417,3067,2.0,0,1,0,0,1,9980,1,0,114,1,1,0,125,60,60.0,2,4,122500,11.715866308966918
1418,3734,3.5,4,0,0,0,5,15109,0,0,126,1,0,1,11,11,0.0,3,3,340000,12.736700896592344
1419,2288,2.5,0,0,0,0,2,7972,1,0,88,0,0,0,45,45,71.0,1,3,124000,11.728036844587175
1420,3688,3.0,2,0,0,0,3,14248,0,0,289,1,0,0,37,37,0.0,2,3,223000,12.314927050442256
1421,2124,2.5,1,0,0,0,3,10704,0,0,288,1,0,0,38,38,90.0,2,3,179900,12.100156419938624
1422,2138,2.0,0,0,0,0,3,2754,0,0,220,1,1,0,33,33,53.0,2,2,127500,11.755871643580617
1423,1696,2.0,3,0,0,0,3,3447,1,0,140,1,1,0,5,5,37.0,2,1,136500,11.824079893607152
1424,2898,2.0,2,1,0,0,3,17293,0,0,822,1,0,0,40,40,0.0,2,4,274970,12.524417279788771
1425,2368,2.0,1,0,0,0,2,7815,0,0,344,0,0,0,49,24,0.0,1,2,144000,11.877568578558138
1426,2504,1.0,2,0,0,0,3,9430,1,0,39,1,0,0,49,49,80.0,2,3,142000,11.863582336583399
1427,3350,3.5,4,0,0,0,4,9418,0,0,303,1,0,1,14,14,81.0,2,3,271000,12.509874099861838
1428,2471,2.5,1,0,0,0,2,9882,1,0,0,0,0,0,63,58,60.0,1,3,140000,11.84939770159144
1429,1592,2.0,2,1,0,0,2,6242,0,1,154,0,0,0,70,18,60.0,1,2,119000,11.686878772093667
1430,2880,2.0,3,0,0,0,3,11007,0,0,99,1,0,0,26,26,0.0,2,3,182900,12.116694834378958
1431,2570,2.5,2,0,1,0,2,21056,0,0,140,1,0,0,1,1,60.0,2,4,192140,12.16597955196373
1432,1916,2.0,0,0,0,0,3,3910,1,0,60,1,1,0,33,33,0.0,2,2,143750,11.875830958659597
1433,1624,2.0,0,1,0,0,1,9832,1,0,0,0,0,0,80,0,60.0,1,4,64500,11.074420502783864
1434,2728,3.5,2,0,0,0,3,9299,0,0,0,1,0,0,8,8,93.0,2,3,186500,12.136186518066006
1435,2252,3.0,1,0,0,0,2,15938,0,0,336,1,0,0,29,29,80.0,2,3,160000,11.982929094215963
1436,2856,2.5,2,0,0,0,3,6827,0,1,36,1,0,0,46,3,80.0,2,3,174000,12.066810578196666
1437,1728,1.0,0,0,0,0,1,8136,1,0,0,1,0,0,36,36,60.0,2,3,120500,11.699405031912846
1438,3864,3.0,5,0,1,0,5,10142,0,0,370,1,0,1,0,0,96.0,3,2,394617,12.885670953244288
1439,2148,2.0,1,1,0,0,3,5855,2,0,316,1,0,0,53,14,90.0,2,2,149700,11.91638857040772
1440,2264,2.5,2,0,0,0,4,10240,0,0,304,1,0,0,28,28,80.0,2,3,197000,12.190959007720126
1441,2759,2.0,2,0,0,0,3,9672,0,0,431,1,0,0,86,14,79.0,2,3,191000,12.160028707028767
1442,1696,2.0,4,0,1,0,3,3429,0,0,149,1,1,0,4,4,0.0,2,1,149300,11.913712983527281
1443,3024,3.5,5,0,1,0,7,9757,0,0,220,1,0,0,1,1,85.0,3,3,310000,12.644327576461329
1444,1904,1.0,1,0,0,0,3,7764,2,0,138,0,0,0,93,59,0.0,1,2,121000,11.703545824578878
